us_zip_code,type,primary_city,state,latitude,longitude,county,timezone,area_codes,country,estmiated_population,created_at,updated_at
1202,PO BOX,Pittsfield,MA,42.45,-73.26,Berkshire County,America/New_York,413,US,1186,2020-02-11T17:24:49.606Z,2020-02-11T17:24:49.606Z
1230,STANDARD,Great Barrington,MA,42.19,-73.35,Berkshire County,America/New_York,413,US,5873,2020-02-11T17:24:49.606Z,2020-02-11T17:24:49.606Z
1222,STANDARD,Ashley Falls,MA,42.05,-73.33,Berkshire County,America/New_York,413,US,681,2020-02-11T17:24:49.606Z,2020-02-11T17:24:49.606Z
1224,STANDARD,Berkshire,MA,42.51,-73.19,Berkshire County,America/New_York,413,US,0,2020-02-11T17:24:49.606Z,2020-02-11T17:24:49.606Z
1225,STANDARD,Cheshire,MA,42.55,-73.15,Berkshire County,America/New_York,413,US,2990,2020-02-11T17:24:49.606Z,2020-02-11T17:24:49.606Z
1229,PO BOX,Glendale,MA,42.3,-73.32,Berkshire County,America/New_York,413,US,0,2020-02-11T17:24:49.606Z,2020-02-11T17:24:49.606Z
1139,PO BOX,Springfield,MA,42.11,-72.53,Hampden County,America/New_York,413,US,0,2020-02-11T17:24:49.606Z,2020-02-11T17:24:49.606Z
1226,STANDARD,Dalton,MA,42.47,-73.16,Berkshire County,America/New_York,413,US,5793,2020-02-11T17:24:49.606Z,2020-02-11T17:24:49.606Z
1199,UNIQUE,Springfield,MA,42.11,-72.53,Hampden County,America/New_York,413,US,0,2020-02-11T17:24:49.606Z,2020-02-11T17:24:49.606Z
1227,PO BOX,Dalton,MA,42.47,-73.16,Berkshire County,America/New_York,413,US,0,2020-02-11T17:24:49.606Z,2020-02-11T17:24:49.606Z
1235,STANDARD,Hinsdale,MA,42.42,-73.07,Berkshire County,America/New_York,413,US,2476,2020-02-11T17:24:49.606Z,2020-02-11T17:24:49.606Z
1243,PO BOX,Middlefield,MA,42.35,-73.01,Hampshire County,America/New_York,413,US,0,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1237,STANDARD,Lanesboro,MA,42.51,-73.22,Berkshire County,America/New_York,413,US,2606,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1238,STANDARD,Lee,MA,42.3,-73.25,Berkshire County,America/New_York,413,US,5056,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1247,STANDARD,North Adams,MA,42.68,-73.11,Berkshire County,America/New_York,413,US,11730,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1236,STANDARD,Housatonic,MA,42.25,-73.36,Berkshire County,America/New_York,413,US,1486,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1242,PO BOX,Lenox Dale,MA,42.36,-73.27,Berkshire County,America/New_York,413,US,515,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1240,STANDARD,Lenox,MA,42.35,-73.28,Berkshire County,America/New_York,413,US,4020,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1254,STANDARD,Richmond,MA,42.37,-73.36,Berkshire County,America/New_York,413,US,1068,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1252,PO BOX,North Egremont,MA,42.17,-73.44,Berkshire County,America/New_York,413,US,0,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1245,STANDARD,Monterey,MA,42.18,-73.21,Berkshire County,America/New_York,413,US,682,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1256,STANDARD,Savoy,MA,42.56,-73.02,Berkshire County,America/New_York,413,US,574,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1244,PO BOX,Mill River,MA,42.12,-73.27,Berkshire County,America/New_York,413,US,0,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1258,STANDARD,South Egremont,MA,42.16,-73.41,Berkshire County,America/New_York,413,US,591,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1253,STANDARD,Otis,MA,42.19,-73.07,Berkshire County,America/New_York,413,US,778,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1257,STANDARD,Sheffield,MA,42.1,-73.34,Berkshire County,America/New_York,413,US,2018,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1264,PO BOX,Tyringham,MA,42.24,-73.19,Berkshire County,America/New_York,413,US,0,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1262,PO BOX,Stockbridge,MA,42.3,-73.32,Berkshire County,America/New_York,413,US,1206,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1255,STANDARD,Sandisfield,MA,42.11,-73.13,Berkshire County,America/New_York,413,US,572,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1259,STANDARD,Southfield,MA,42.07,-73.23,Berkshire County,America/New_York,413,US,438,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1342,STANDARD,Deerfield,MA,42.55,-72.6,Franklin County,America/New_York,413,US,1238,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1302,PO BOX,Greenfield,MA,42.58,-72.59,Franklin County,America/New_York,413,US,406,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1267,STANDARD,Williamstown,MA,42.7,-73.2,Berkshire County,America/New_York,413,US,5277,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1301,STANDARD,Greenfield,MA,42.58,-72.59,Franklin County,America/New_York,413,US,13381,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1270,STANDARD,Windsor,MA,42.51,-73.04,Berkshire County,America/New_York,413,US,694,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1266,STANDARD,West Stockbridge,MA,42.31,-73.39,Berkshire County,America/New_York,413,US,1182,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1263,UNIQUE,Stockbridge,MA,42.3,-73.32,Berkshire County,America/New_York,413,US,0,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1339,STANDARD,Charlemont,MA,42.63,-72.88,Franklin County,America/New_York,413,US,1250,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1337,STANDARD,Bernardston,MA,42.66,-72.55,Franklin County,America/New_York,413,US,2438,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1260,PO BOX,South Lee,MA,42.3,-73.23,Berkshire County,America/New_York,413,US,0,2020-02-11T17:24:49.655Z,2020-02-11T17:24:49.655Z
1330,STANDARD,Ashfield,MA,42.53,-72.78,Franklin County,America/New_York,413,US,1345,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1331,STANDARD,Athol,MA,42.59,-72.23,Worcester County,America/New_York,978,US,10562,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1351,STANDARD,Montague,MA,42.53,-72.53,Franklin County,America/New_York,413,US,2016,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1379,STANDARD,Wendell,MA,42.55,-72.4,Franklin County,America/New_York,978,US,625,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1347,PO BOX,Lake Pleasant,MA,42.53,-72.54,Franklin County,America/New_York,413,US,0,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1354,STANDARD,Gill,MA,42.7,-72.43,Franklin County,America/New_York,413,US,1338,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1340,STANDARD,Colrain,MA,42.66,-72.68,Franklin County,America/New_York,413,US,1581,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1341,STANDARD,Conway,MA,42.51,-72.68,Franklin County,America/New_York,413,US,1541,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1360,STANDARD,Northfield,MA,42.7,-72.43,Franklin County,America/New_York,413,US,2627,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1346,STANDARD,Heath,MA,42.66,-72.83,Franklin County,America/New_York,413,US,0,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1338,STANDARD,Buckland,MA,42.6,-72.78,Franklin County,America/New_York,413,US,0,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1364,STANDARD,Orange,MA,42.59,-72.3,Franklin County,America/New_York,978,US,6044,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1375,STANDARD,Sunderland,MA,42.46,-72.58,Franklin County,America/New_York,413,US,2777,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1344,STANDARD,Erving,MA,42.6,-72.4,Franklin County,America/New_York,413978,US,1247,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1349,STANDARD,Millers Falls,MA,42.59,-72.55,Franklin County,America/New_York,413,US,697,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1376,STANDARD,Turners Falls,MA,42.59,-72.55,Franklin County,America/New_York,413,US,3968,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1373,STANDARD,South Deerfield,MA,42.47,-72.59,Franklin County,America/New_York,413,US,4019,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1350,PO BOX,Monroe Bridge,MA,42.72,-72.98,Franklin County,America/New_York,413,US,0,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1355,STANDARD,New Salem,MA,42.5,-72.33,Franklin County,America/New_York,978,US,803,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1366,STANDARD,Petersham,MA,42.48,-72.18,Worcester County,America/New_York,978,US,1104,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1441,UNIQUE,Westminster,MA,42.58,-71.98,Worcester County,America/New_York,978,US,0,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1380,STANDARD,Wendell Depot,MA,42.58,-72.37,Franklin County,America/New_York,NA,US,0,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1343,STANDARD,Drury,MA,42.68,-72.98,Berkshire County,America/New_York,413,US,0,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1367,STANDARD,Rowe,MA,42.7,-72.9,Franklin County,America/New_York,413,US,444,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1368,STANDARD,Royalston,MA,42.68,-72.18,Worcester County,America/New_York,978,US,1081,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1432,STANDARD,Ayer,MA,42.56,-71.58,Middlesex County,America/New_York,978,US,6017,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1370,STANDARD,Shelburne Falls,MA,42.6,-72.74,Franklin County,America/New_York,413,US,3439,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1420,STANDARD,Fitchburg,MA,42.58,-71.81,Worcester County,America/New_York,978617,US,28652,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1378,STANDARD,Warwick,MA,42.68,-72.33,Franklin County,America/New_York,978,US,611,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1436,STANDARD,Baldwinville,MA,42.6,-72.07,Worcester County,America/New_York,978,US,2457,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1462,STANDARD,Lunenburg,MA,42.59,-71.72,Worcester County,America/New_York,978,US,9073,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1430,STANDARD,Ashburnham,MA,42.63,-71.9,Worcester County,America/New_York,978,US,5364,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1453,STANDARD,Leominster,MA,42.51,-71.77,Worcester County,America/New_York,978508,US,34034,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1451,STANDARD,Harvard,MA,42.5,-71.58,Worcester County,America/New_York,978617,US,4672,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1464,STANDARD,Shirley,MA,42.54,-71.65,Middlesex County,America/New_York,978,US,5028,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1460,STANDARD,Littleton,MA,42.53,-71.47,Middlesex County,America/New_York,978508781,US,8001,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1463,STANDARD,Pepperell,MA,42.66,-71.58,Middlesex County,America/New_York,978,US,10100,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1431,STANDARD,Ashby,MA,42.68,-71.81,Middlesex County,America/New_York,978,US,2749,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1434,STANDARD,Devens,MA,42.53,-71.61,Worcester County,America/New_York,NA,US,0,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1470,UNIQUE,Groton,MA,42.6,-71.57,Middlesex County,America/New_York,351,US,0,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1452,STANDARD,Hubbardston,MA,42.48,-72.01,Worcester County,America/New_York,978,US,3932,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1450,STANDARD,Groton,MA,42.6,-71.57,Middlesex County,America/New_York,978,US,9198,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1438,PO BOX,East Templeton,MA,42.53,-72.05,Worcester County,America/New_York,978,US,614,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1440,STANDARD,Gardner,MA,42.58,-71.98,Worcester County,America/New_York,978,US,15067,2020-02-11T17:24:49.656Z,2020-02-11T17:24:49.656Z
1468,STANDARD,Templeton,MA,42.55,-72.06,Worcester County,America/New_York,978,US,3579,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1505,STANDARD,Boylston,MA,42.35,-71.73,Worcester County,America/New_York,508774,US,3993,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1501,STANDARD,Auburn,MA,42.2,-71.83,Worcester County,America/New_York,508774,US,14232,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1475,STANDARD,Winchendon,MA,42.68,-72.04,Worcester County,America/New_York,978,US,7879,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1467,PO BOX,Still River,MA,42.49,-71.61,Worcester County,America/New_York,978,US,0,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1473,STANDARD,Westminster,MA,42.55,-71.9,Worcester County,America/New_York,978,US,6741,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1503,STANDARD,Berlin,MA,42.38,-71.63,Worcester County,America/New_York,978,US,2462,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1472,PO BOX,West Groton,MA,42.61,-71.62,Middlesex County,America/New_York,978,US,0,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1471,UNIQUE,Groton,MA,42.6,-71.57,Middlesex County,America/New_York,351,US,0,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1506,STANDARD,Brookfield,MA,42.21,-72.1,Worcester County,America/New_York,508413,US,2920,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1477,PO BOX,Winchendon Springs,MA,42.69,-72.01,Worcester County,America/New_York,NA,US,0,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1474,STANDARD,West Townsend,MA,42.66,-71.74,Middlesex County,America/New_York,978,US,1866,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1469,STANDARD,Townsend,MA,42.66,-71.7,Middlesex County,America/New_York,978,US,6266,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1504,STANDARD,Blackstone,MA,42.01,-71.5,Worcester County,America/New_York,508774,US,7808,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1508,PO BOX,Charlton City,MA,42.13,-71.96,Worcester County,America/New_York,NA,US,795,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1517,PO BOX,East Princeton,MA,42.46,-71.89,Worcester County,America/New_York,NA,US,0,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1518,STANDARD,Fiskdale,MA,42.12,-72.11,Worcester County,America/New_York,508774,US,2639,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1519,STANDARD,Grafton,MA,42.2,-71.68,Worcester County,America/New_York,508774,US,6093,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1523,STANDARD,Lancaster,MA,42.45,-71.66,Worcester County,America/New_York,978,US,4777,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1521,STANDARD,Holland,MA,42.05,-72.15,Hampden County,America/New_York,413508,US,2069,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1520,STANDARD,Holden,MA,42.35,-71.85,Worcester County,America/New_York,508774,US,12865,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1507,STANDARD,Charlton,MA,42.13,-71.96,Worcester County,America/New_York,508774,US,10873,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1509,PO BOX,Charlton Depot,MA,42.13,-71.96,Worcester County,America/New_York,NA,US,0,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1515,STANDARD,East Brookfield,MA,42.22,-72.04,Worcester County,America/New_York,508774,US,1985,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1510,STANDARD,Clinton,MA,42.41,-71.68,Worcester County,America/New_York,978617,US,11365,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1522,STANDARD,Jefferson,MA,42.38,-71.87,Worcester County,America/New_York,508,US,2984,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1516,STANDARD,Douglas,MA,42.05,-71.73,Worcester County,America/New_York,508774,US,7565,2020-02-11T17:24:49.657Z,2020-02-11T17:24:49.657Z
1525,PO BOX,Linwood,MA,42.05,-71.64,Worcester County,America/New_York,508,US,677,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1524,STANDARD,Leicester,MA,42.25,-71.9,Worcester County,America/New_York,508774,US,5678,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1526,PO BOX,Manchaug,MA,42.12,-71.76,Worcester County,America/New_York,508,US,475,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1527,STANDARD,Millbury,MA,42.19,-71.76,Worcester County,America/New_York,508774,US,11467,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1529,STANDARD,Millville,MA,42.03,-71.58,Worcester County,America/New_York,508,US,2734,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1536,STANDARD,North Grafton,MA,42.23,-71.69,Worcester County,America/New_York,508,US,5828,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1540,STANDARD,Oxford,MA,42.11,-71.87,Worcester County,America/New_York,508,US,9660,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1535,STANDARD,North Brookfield,MA,42.27,-72.08,Worcester County,America/New_York,508,US,3925,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1542,STANDARD,Rochdale,MA,42.2,-71.9,Worcester County,America/New_York,508,US,1907,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1541,STANDARD,Princeton,MA,42.45,-71.86,Worcester County,America/New_York,978,US,3224,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1531,STANDARD,New Braintree,MA,42.31,-72.13,Worcester County,America/New_York,413508774,US,865,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1538,PO BOX,North Uxbridge,MA,42.05,-71.64,Worcester County,America/New_York,508,US,491,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1532,STANDARD,Northborough,MA,42.31,-71.64,Worcester County,America/New_York,508774,US,13113,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1537,STANDARD,North Oxford,MA,42.16,-71.88,Worcester County,America/New_York,508,US,1951,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1550,STANDARD,Southbridge,MA,42.08,-72.03,Worcester County,America/New_York,508774,US,13355,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1545,STANDARD,Shrewsbury,MA,42.3,-71.71,Worcester County,America/New_York,508774,US,30759,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1543,STANDARD,Rutland,MA,42.36,-71.95,Worcester County,America/New_York,508774,US,6893,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1534,STANDARD,Northbridge,MA,42.15,-71.65,Worcester County,America/New_York,508,US,4939,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1562,STANDARD,Spencer,MA,42.24,-71.99,Worcester County,America/New_York,508774,US,9747,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1560,STANDARD,South Grafton,MA,42.17,-71.68,Worcester County,America/New_York,508,US,3675,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1566,STANDARD,Sturbridge,MA,42.09,-72.06,Worcester County,America/New_York,508774,US,5934,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1561,PO BOX,South Lancaster,MA,42.43,-71.69,Worcester County,America/New_York,978,US,925,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1568,STANDARD,Upton,MA,42.17,-71.61,Worcester County,America/New_York,508774,US,6440,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1564,STANDARD,Sterling,MA,42.43,-71.75,Worcester County,America/New_York,978,US,7104,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1580,UNIQUE,Westborough,MA,42.26,-71.61,Worcester County,America/New_York,508,US,0,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1546,UNIQUE,Shrewsbury,MA,42.3,-71.71,Worcester County,America/New_York,508,US,0,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1582,UNIQUE,Westborough,MA,42.26,-71.61,Worcester County,America/New_York,508,US,0,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1612,STANDARD,Paxton,MA,42.31,-71.93,Worcester County,America/New_York,508,US,3934,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1570,STANDARD,Webster,MA,42.04,-71.87,Worcester County,America/New_York,508617774,US,13308,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1581,STANDARD,Westborough,MA,42.26,-71.61,Worcester County,America/New_York,508617774,US,16691,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1608,STANDARD,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508774978,US,2396,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1569,STANDARD,Uxbridge,MA,42.08,-71.6,Worcester County,America/New_York,508774,US,11159,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1590,STANDARD,Sutton,MA,42.15,-71.76,Worcester County,America/New_York,508,US,7702,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1586,PO BOX,West Millbury,MA,42.19,-71.76,Worcester County,America/New_York,NA,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1585,STANDARD,West Brookfield,MA,42.23,-72.14,Worcester County,America/New_York,508413,US,3585,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1571,STANDARD,Dudley,MA,42.05,-71.93,Worcester County,America/New_York,508,US,9200,2020-02-11T17:24:49.701Z,2020-02-11T17:24:49.701Z
1607,STANDARD,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508,US,6146,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1605,STANDARD,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508,US,18175,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1583,STANDARD,West Boylston,MA,42.36,-71.78,Worcester County,America/New_York,508978,US,5947,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1588,STANDARD,Whitinsville,MA,42.11,-71.67,Worcester County,America/New_York,508774,US,7937,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1701,STANDARD,Framingham,MA,42.3,-71.43,Middlesex County,America/New_York,508618000000000,US,27821,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1615,PO BOX,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1606,STANDARD,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508,US,16439,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1601,PO BOX,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1603,STANDARD,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508,US,14610,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1610,STANDARD,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508774,US,12571,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1613,PO BOX,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508,US,1083,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1604,STANDARD,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508,US,26294,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1614,PO BOX,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1602,STANDARD,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508,US,18196,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1611,STANDARD,Cherry Valley,MA,42.23,-71.87,Worcester County,America/New_York,508,US,1777,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1609,STANDARD,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508774978,US,11815,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1653,UNIQUE,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1704,PO BOX,Framingham,MA,42.3,-71.43,Middlesex County,America/New_York,508,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1719,STANDARD,Boxborough,MA,42.5,-71.5,Middlesex County,America/New_York,978,US,4749,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1703,PO BOX,Framingham,MA,42.3,-71.43,Middlesex County,America/New_York,508,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1748,STANDARD,Hopkinton,MA,42.22,-71.52,Middlesex County,America/New_York,508774,US,13078,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1654,UNIQUE,Worcester,MA,42.26,-71.8,Worcester County,America/New_York,508,US,0,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1741,STANDARD,Carlisle,MA,42.53,-71.35,Middlesex County,America/New_York,978,US,4692,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1720,STANDARD,Acton,MA,42.48,-71.46,Middlesex County,America/New_York,978509000000,US,19114,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1721,STANDARD,Ashland,MA,42.25,-71.46,Middlesex County,America/New_York,508617,US,14769,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1740,STANDARD,Bolton,MA,42.43,-71.6,Worcester County,America/New_York,978,US,4456,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
1746,STANDARD,Holliston,MA,42.2,-71.43,Middlesex County,America/New_York,508774,US,12696,2020-02-11T17:24:49.702Z,2020-02-11T17:24:49.702Z
